file_path,true_label,original_prediction,original_confidence,perturbed_prediction,perturbed_confidence,prediction_changed,correct_before,correct_after,removed_or_replaced_terms,perturbation_mode,explanation_method
data\datasetSujet3\content\dataset\test\(BREAU)(Adèle)(la cour des grandes)(2)(2015)(1978)(v)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9880340695381165,femme,0.986949622631073,False,True,True,"[""fanny"", ""tante"", ""marie"", ""vincent"", ""mai"", ""poussez"", ""souviens"", ""aimerais"", ""allés"", ""faisais"", ""rentre"", ""anne"", ""chalet""]",mask,lrp
data\datasetSujet3\content\dataset\test\(BROCAS)(Sophie)(le baiser)(2)(2019)(1961)(v)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9941908717155457,femme,0.9927167892456055,False,True,True,"[""betty"", ""tante"", ""mai"", ""souviens"", ""aimerais"", ""allés"", ""faisais"", ""chalet""]",mask,lrp
data\datasetSujet3\content\dataset\test\(BROUILLET)(Chrystine)(indésirables)(2)(2003)(1958)(v)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9146572351455688,femme,0.9931446313858032,False,True,True,"[""graham"", ""betty"", ""tante"", ""marie"", ""mai"", ""souviens"", ""aimerais"", ""allés"", ""faisais"", ""rentre"", ""anne"", ""chalet""]",mask,lrp
data\datasetSujet3\content\dataset\test\(CALESTREME)(Natacha)(le testament des abeilles)(2)(2011)(1966)(v)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.8328378796577454,femme,0.8467475175857544,False,True,True,"[""christine"", ""marie"", ""portais"", ""mai"", ""souviens"", ""élodie"", ""aimerais"", ""allés"", ""rentre""]",mask,lrp
data\datasetSujet3\content\dataset\test\(CALESTREME)(Natacha)(le voile des apparences)(2)(2022)(1966)(v)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9383436441421509,femme,0.9374049305915833,False,True,True,"[""tante"", ""marie"", ""souviens"", ""aimerais"", ""faisais"", ""rentre""]",mask,lrp
data\datasetSujet3\content\dataset\test\(CALMEL)(Mireille)(les valets du roi)(2)(2005)(1964)(v)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9754257798194885,femme,0.9750070571899414,False,True,True,"[""benoît"", ""tante"", ""marie"", ""mai"", ""poussez"", ""souviens"", ""aimerais"", ""rentre"", ""anne""]",mask,lrp
data\datasetSujet3\content\dataset\test\(CASTILLON)(Claire)(ma grande)(2)(2018)(1975)(v)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9639356732368469,femme,0.9592966437339783,False,True,True,"[""vincent"", ""portais"", ""souviens"", ""aimerais"", ""allés"", ""faisais"", ""rentre""]",mask,lrp
data\datasetSujet3\content\dataset\test\(CHAMI)(Yasmine)(mourir est un enchantement)(2)(2017)(1967)(v)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9958404898643494,femme,0.9957144856452942,False,True,True,"[""tante"", ""souviens""]",mask,lrp
data\datasetSujet3\content\dataset\test\(CHAUSSEAU)(Alexandra)(un geste de trop)(2)(2015)(1976)(v)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9999359846115112,femme,0.9999332427978516,False,True,True,"[""tante"", ""portais"", ""souviens"", ""aimerais"", ""allés"", ""faisais"", ""rentre""]",mask,lrp
data\datasetSujet3\content\dataset\test\(CHAUVEAU)(Sophie)(la Passion Lippi)(2)(2004)(1953)(v)(fr)(z)(z)(V)(R)(T) (1).txt,femme,femme,0.9183204770088196,femme,0.9087742567062378,False,True,True,"[""tante"", ""marie"", ""mai"", ""poussez"", ""souviens"", ""aimerais"", ""rentre""]",mask,lrp
data\datasetSujet3\content\dataset\test\(COLETTE)(Sidonie)(chéri)(2)(1920)(1873)(1954)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.953784704208374,femme,0.9507922530174255,False,True,True,"[""marie"", ""souviens"", ""aimerais"", ""faisais"", ""rentre""]",mask,lrp
data\datasetSujet3\content\dataset\test\(COLETTE)(Sidonie)(duo)(2)(1935)(1873)(1954)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.7692180871963501,femme,0.7653270363807678,False,True,True,"[""mai"", ""souviens"", ""aimerais"", ""allés"", ""faisais"", ""rentre""]",mask,lrp
data\datasetSujet3\content\dataset\test\(COLETTE)(Sidonie)(La Fin de Chéri)(2)(1926)(1873)(1954)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9533825516700745,femme,0.9530848860740662,False,True,True,"[""marie"", ""mai"", ""souviens""]",mask,lrp
data\datasetSujet3\content\dataset\test\(COLLETTE)(Sandrine)(et toujours les forêts)(2)(2020)(1970)(v)(fr)(z)(z)(V)(R)(T) (1).txt,femme,femme,0.7124637365341187,femme,0.697846531867981,False,True,True,"[""marie"", ""mai"", ""souviens"", ""allés"", ""rentre""]",mask,lrp
data\datasetSujet3\content\dataset\test\(CONSTANT)(Paule)(confidence pour confidence)(2)(1998)(1944)(v)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.7237182259559631,femme,0.716878354549408,False,True,True,"[""tante"", ""mai"", ""souviens"", ""aimerais"", ""faisais"", ""anne"", ""chalet""]",mask,lrp
data\datasetSujet3\content\dataset\test\(Coulon)(Cécile)(Une bête au paradis)(2)(2019)(1990)(v)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.8212159276008606,femme,0.8220493793487549,False,True,True,"[""marie"", ""mai"", ""aimerais"", ""rentre"", ""chalet""]",mask,lrp
data\datasetSujet3\content\dataset\test\(D'OSMOND)(Adèle)(Récits d'une tante tome 3)(2)(1908)(1781)(1866)(fr)(z)(z)(P)(R)(T).txt,femme,femme,0.9008088707923889,femme,0.898323655128479,False,True,True,"[""benoît"", ""christine"", ""tante"", ""marie"", ""vincent"", ""mai"", ""souviens"", ""faisais"", ""rentre""]",mask,lrp
data\datasetSujet3\content\dataset\test\(DE COULEVAIN)(Pierre)(Ève victorieuse)(2)(1900)(1853)(1927)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9414734244346619,femme,0.938254714012146,False,True,True,"[""tante"", ""marie"", ""vincent"", ""mai"", ""rentre""]",mask,lrp
data\datasetSujet3\content\dataset\test\(DE LENS)(A.R.)(Le Harem entr_ouvert)(2)(1919)(1881)(1925)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9875094294548035,femme,0.9874093532562256,False,True,True,"[""tante"", ""marie"", ""souviens"", ""aimerais"", ""rentre""]",mask,lrp
data\datasetSujet3\content\dataset\test\(DE NOAILLES)(Anna)(La Domination)(2)(1905)(1876)(1933)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.7598015069961548,femme,0.6966201663017273,False,True,True,"[""marie"", ""portais"", ""mai"", ""souviens"", ""aimerais"", ""faisais"", ""rentre""]",mask,lrp
